id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,cluster label
1081,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1082,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1083,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1084,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1085,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1086,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1087,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1088,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1089,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1090,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1091,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1092,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1093,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1094,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1095,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1096,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1097,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1098,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1099,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1100,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1101,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1102,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1103,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1104,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1105,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1106,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1107,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1108,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1109,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1110,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1111,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1112,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1113,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1114,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1115,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1116,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1117,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1118,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1119,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1120,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1121,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1122,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1123,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1124,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1125,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1126,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1127,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1128,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1129,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1130,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1131,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1132,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1133,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1134,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1135,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1136,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1137,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1138,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1139,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1140,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1141,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1142,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1143,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1144,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1145,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1146,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1147,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1148,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1149,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1150,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1151,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1152,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1153,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1154,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1155,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1156,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1157,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1158,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1159,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1160,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1161,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1162,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1163,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1164,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1165,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1166,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1167,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1168,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1169,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1170,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1171,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1172,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1173,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1174,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1175,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1176,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1177,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1178,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1179,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1180,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1181,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1182,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1183,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1184,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1185,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1186,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1187,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1188,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1189,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1190,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1191,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1192,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1193,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1194,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1195,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1196,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1197,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1198,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1199,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1200,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1201,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1202,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1203,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1204,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1205,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1206,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1207,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1208,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1209,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1210,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1211,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1212,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1213,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1214,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1215,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1216,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1217,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1218,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1219,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1220,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1221,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1222,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1223,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1224,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1225,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1226,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1227,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1228,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
1229,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015981735,0.015981735,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
